algorithm,failure_type,n,f,seed,repetition,delivered_correct,any_delivered,total_correct,delivery_rate,agreed,agreement_rate,steps,terminated
flooding_ack,crash_temporary,31,10,178,8,31,31,31,1.0000,31,1.0000,9331,true
flooding_ack,crash_temporary,31,10,195,9,31,31,31,1.0000,31,1.0000,9370,true
bracha,crash_temporary,31,10,42,0,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,59,1,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,76,2,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,93,3,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,110,4,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,127,5,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,144,6,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,161,7,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,178,8,31,31,31,1.0000,31,1.0000,1641,true
bracha,crash_temporary,31,10,195,9,31,31,31,1.0000,31,1.0000,1641,true
flooding_naive,crash_temporary,31,11,42,0,31,31,31,1.0000,31,1.0000,953,true
flooding_naive,crash_temporary,31,11,59,1,31,31,31,1.0000,31,1.0000,953,true
flooding_naive,crash_temporary,31,11,76,2,31,31,31,1.0000,31,1.0000,953,true
flooding_naive,crash_temporary,31,11,93,3,20,20,31,0.6452,20,1.0000,634,true
flooding_naive,crash_temporary,31,11,110,4,31,31,31,1.0000,31,1.0000,953,true
flooding_naive,crash_temporary,31,11,127,5,20,20,31,0.6452,20,1.0000,634,true
flooding_naive,crash_temporary,31,11,144,6,31,31,31,1.0000,31,1.0000,953,true
flooding_naive,crash_temporary,31,11,161,7,31,31,31,1.0000,31,1.0000,953,true
flooding_naive,crash_temporary,31,11,178,8,31,31,31,1.0000,31,1.0000,953,true
flooding_naive,crash_temporary,31,11,195,9,20,20,31,0.6452,20,1.0000,634,true
flooding_ack,crash_temporary,31,11,42,0,31,31,31,1.0000,31,1.0000,9762,true
flooding_ack,crash_temporary,31,11,59,1,31,31,31,1.0000,31,1.0000,9287,true
flooding_ack,crash_temporary,31,11,76,2,31,31,31,1.0000,31,1.0000,9396,true
flooding_ack,crash_temporary,31,11,93,3,31,31,31,1.0000,31,1.0000,9859,true
flooding_ack,crash_temporary,31,11,110,4,31,31,31,1.0000,31,1.0000,9762,true
flooding_ack,crash_temporary,31,11,127,5,31,31,31,1.0000,31,1.0000,9203,true
flooding_ack,crash_temporary,31,11,144,6,31,31,31,1.0000,31,1.0000,8522,true
flooding_ack,crash_temporary,31,11,161,7,31,31,31,1.0000,31,1.0000,10029,true
flooding_ack,crash_temporary,31,11,178,8,31,31,31,1.0000,31,1.0000,9536,true
flooding_ack,crash_temporary,31,11,195,9,31,31,31,1.0000,31,1.0000,9046,true
bracha,crash_temporary,31,11,42,0,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,59,1,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,76,2,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,93,3,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,110,4,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,127,5,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,144,6,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,161,7,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,178,8,0,0,31,0.0000,0,1.0000,683,true
bracha,crash_temporary,31,11,195,9,0,0,31,0.0000,0,1.0000,683,true
flooding_naive,crash_temporary,31,12,42,0,31,31,31,1.0000,31,1.0000,955,true
flooding_naive,crash_temporary,31,12,59,1,31,31,31,1.0000,31,1.0000,955,true
flooding_naive,crash_temporary,31,12,76,2,31,31,31,1.0000,31,1.0000,955,true
flooding_naive,crash_temporary,31,12,93,3,19,19,31,0.6129,19,1.0000,607,true
flooding_naive,crash_temporary,31,12,110,4,19,19,31,0.6129,19,1.0000,607,true
flooding_naive,crash_temporary,31,12,127,5,19,19,31,0.6129,19,1.0000,607,true
flooding_naive,crash_temporary,31,12,144,6,31,31,31,1.0000,31,1.0000,955,true
flooding_naive,crash_temporary,31,12,161,7,31,31,31,1.0000,31,1.0000,955,true
flooding_naive,crash_temporary,31,12,178,8,19,19,31,0.6129,19,1.0000,607,true
flooding_naive,crash_temporary,31,12,195,9,31,31,31,1.0000,31,1.0000,955,true
flooding_ack,crash_temporary,31,12,42,0,31,31,31,1.0000,31,1.0000,9671,true
flooding_ack,crash_temporary,31,12,59,1,31,31,31,1.0000,31,1.0000,9265,true
flooding_ack,crash_temporary,31,12,76,2,31,31,31,1.0000,31,1.0000,9843,true
flooding_ack,crash_temporary,31,12,93,3,31,31,31,1.0000,31,1.0000,9769,true
flooding_ack,crash_temporary,31,12,110,4,31,31,31,1.0000,31,1.0000,9750,true
flooding_ack,crash_temporary,31,12,127,5,31,31,31,1.0000,31,1.0000,9477,true
flooding_ack,crash_temporary,31,12,144,6,31,31,31,1.0000,31,1.0000,8506,true
flooding_ack,crash_temporary,31,12,161,7,31,31,31,1.0000,31,1.0000,9866,true
flooding_ack,crash_temporary,31,12,178,8,31,31,31,1.0000,31,1.0000,9231,true
flooding_ack,crash_temporary,31,12,195,9,31,31,31,1.0000,31,1.0000,9261,true
bracha,crash_temporary,31,12,42,0,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,59,1,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,76,2,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,93,3,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,110,4,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,127,5,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,144,6,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,161,7,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,178,8,0,0,31,0.0000,0,1.0000,655,true
bracha,crash_temporary,31,12,195,9,0,0,31,0.0000,0,1.0000,655,true
flooding_naive,crash_temporary,31,13,42,0,31,31,31,1.0000,31,1.0000,957,true
flooding_naive,crash_temporary,31,13,59,1,31,31,31,1.0000,31,1.0000,957,true
flooding_naive,crash_temporary,31,13,76,2,31,31,31,1.0000,31,1.0000,957,true
flooding_naive,crash_temporary,31,13,93,3,18,18,31,0.5806,18,1.0000,580,true
flooding_naive,crash_temporary,31,13,110,4,18,18,31,0.5806,18,1.0000,580,true
flooding_naive,crash_temporary,31,13,127,5,18,18,31,0.5806,18,1.0000,580,true
flooding_naive,crash_temporary,31,13,144,6,31,31,31,1.0000,31,1.0000,957,true
flooding_naive,crash_temporary,31,13,161,7,31,31,31,1.0000,31,1.0000,957,true
flooding_naive,crash_temporary,31,13,178,8,31,31,31,1.0000,31,1.0000,957,true
flooding_naive,crash_temporary,31,13,195,9,31,31,31,1.0000,31,1.0000,957,true
flooding_ack,crash_temporary,31,13,42,0,31,31,31,1.0000,31,1.0000,9647,true
flooding_ack,crash_temporary,31,13,59,1,31,31,31,1.0000,31,1.0000,9148,true
flooding_ack,crash_temporary,31,13,76,2,31,31,31,1.0000,31,1.0000,9477,true
flooding_ack,crash_temporary,31,13,93,3,31,31,31,1.0000,31,1.0000,9806,true
flooding_ack,crash_temporary,31,13,110,4,31,31,31,1.0000,31,1.0000,9672,true
flooding_ack,crash_temporary,31,13,127,5,31,31,31,1.0000,31,1.0000,9574,true
flooding_ack,crash_temporary,31,13,144,6,31,31,31,1.0000,31,1.0000,8721,true
flooding_ack,crash_temporary,31,13,161,7,31,31,31,1.0000,31,1.0000,9479,true
flooding_ack,crash_temporary,31,13,178,8,31,31,31,1.0000,31,1.0000,9272,true
flooding_ack,crash_temporary,31,13,195,9,31,31,31,1.0000,31,1.0000,9239,true
bracha,crash_temporary,31,13,42,0,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,59,1,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,76,2,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,93,3,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,110,4,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,127,5,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,144,6,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,161,7,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,178,8,0,0,31,0.0000,0,1.0000,627,true
bracha,crash_temporary,31,13,195,9,0,0,31,0.0000,0,1.0000,627,true
flooding_naive,crash_temporary,31,14,42,0,31,31,31,1.0000,31,1.0000,959,true
flooding_naive,crash_temporary,31,14,59,1,31,31,31,1.0000,31,1.0000,959,true
flooding_naive,crash_temporary,31,14,76,2,31,31,31,1.0000,31,1.0000,959,true
flooding_naive,crash_temporary,31,14,93,3,17,17,31,0.5484,17,1.0000,553,true
flooding_naive,crash_temporary,31,14,110,4,17,17,31,0.5484,17,1.0000,553,true
flooding_naive,crash_temporary,31,14,127,5,31,31,31,1.0000,31,1.0000,959,true
flooding_naive,crash_temporary,31,14,144,6,31,31,31,1.0000,31,1.0000,959,true
flooding_naive,crash_temporary,31,14,161,7,31,31,31,1.0000,31,1.0000,959,true
flooding_naive,crash_temporary,31,14,178,8,31,31,31,1.0000,31,1.0000,959,true
flooding_naive,crash_temporary,31,14,195,9,31,31,31,1.0000,31,1.0000,959,true
flooding_ack,crash_temporary,31,14,42,0,31,31,31,1.0000,31,1.0000,10252,true
flooding_ack,crash_temporary,31,14,59,1,31,31,31,1.0000,31,1.0000,9135,true
flooding_ack,crash_temporary,31,14,76,2,31,31,31,1.0000,31,1.0000,9906,true
flooding_ack,crash_temporary,31,14,93,3,31,31,31,1.0000,31,1.0000,10088,true
flooding_ack,crash_temporary,31,14,110,4,31,31,31,1.0000,31,1.0000,9166,true
flooding_ack,crash_temporary,31,14,127,5,31,31,31,1.0000,31,1.0000,10045,true
flooding_ack,crash_temporary,31,14,144,6,31,31,31,1.0000,31,1.0000,8452,true
flooding_ack,crash_temporary,31,14,161,7,31,31,31,1.0000,31,1.0000,9971,true
flooding_ack,crash_temporary,31,14,178,8,31,31,31,1.0000,31,1.0000,8988,true
flooding_ack,crash_temporary,31,14,195,9,31,31,31,1.0000,31,1.0000,9477,true
bracha,crash_temporary,31,14,42,0,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,59,1,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,76,2,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,93,3,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,110,4,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,127,5,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,144,6,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,161,7,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,178,8,0,0,31,0.0000,0,1.0000,599,true
bracha,crash_temporary,31,14,195,9,0,0,31,0.0000,0,1.0000,599,true
flooding_naive,crash_temporary,31,15,42,0,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,59,1,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,76,2,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,93,3,16,16,31,0.5161,16,1.0000,526,true
flooding_naive,crash_temporary,31,15,110,4,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,127,5,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,144,6,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,161,7,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,178,8,31,31,31,1.0000,31,1.0000,961,true
flooding_naive,crash_temporary,31,15,195,9,31,31,31,1.0000,31,1.0000,961,true
flooding_ack,crash_temporary,31,15,42,0,31,31,31,1.0000,31,1.0000,9608,true
flooding_ack,crash_temporary,31,15,59,1,31,31,31,1.0000,31,1.0000,9025,true
flooding_ack,crash_temporary,31,15,76,2,31,31,31,1.0000,31,1.0000,9744,true
flooding_ack,crash_temporary,31,15,93,3,31,31,31,1.0000,31,1.0000,10052,true
flooding_ack,crash_temporary,31,15,110,4,31,31,31,1.0000,31,1.0000,9826,true
flooding_ack,crash_temporary,31,15,127,5,31,31,31,1.0000,31,1.0000,10028,true
flooding_ack,crash_temporary,31,15,144,6,31,31,31,1.0000,31,1.0000,8815,true
flooding_ack,crash_temporary,31,15,161,7,31,31,31,1.0000,31,1.0000,10130,true
flooding_ack,crash_temporary,31,15,178,8,31,31,31,1.0000,31,1.0000,9181,true
flooding_ack,crash_temporary,31,15,195,9,31,31,31,1.0000,31,1.0000,9542,true
bracha,crash_temporary,31,15,42,0,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,59,1,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,76,2,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,93,3,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,110,4,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,127,5,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,144,6,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,161,7,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,178,8,0,0,31,0.0000,0,1.0000,571,true
bracha,crash_temporary,31,15,195,9,0,0,31,0.0000,0,1.0000,571,true
flooding_naive,crash_temporary,31,16,42,0,31,31,31,1.0000,31,1.0000,963,true
flooding_naive,crash_temporary,31,16,59,1,31,31,31,1.0000,31,1.0000,963,true
flooding_naive,crash_temporary,31,16,76,2,31,31,31,1.0000,31,1.0000,963,true
flooding_naive,crash_temporary,31,16,93,3,15,15,31,0.4839,15,1.0000,499,true
flooding_naive,crash_temporary,31,16,110,4,15,15,31,0.4839,15,1.0000,499,true
flooding_naive,crash_temporary,31,16,127,5,31,31,31,1.0000,31,1.0000,963,true
flooding_naive,crash_temporary,31,16,144,6,31,31,31,1.0000,31,1.0000,963,true
flooding_naive,crash_temporary,31,16,161,7,31,31,31,1.0000,31,1.0000,963,true
flooding_naive,crash_temporary,31,16,178,8,31,31,31,1.0000,31,1.0000,963,true
flooding_naive,crash_temporary,31,16,195,9,31,31,31,1.0000,31,1.0000,963,true
flooding_ack,crash_temporary,31,16,42,0,31,31,31,1.0000,31,1.0000,9180,true
flooding_ack,crash_temporary,31,16,59,1,31,31,31,1.0000,31,1.0000,8978,true
flooding_ack,crash_temporary,31,16,76,2,31,31,31,1.0000,31,1.0000,9929,true
flooding_ack,crash_temporary,31,16,93,3,31,31,31,1.0000,31,1.0000,9933,true
flooding_ack,crash_temporary,31,16,110,4,31,31,31,1.0000,31,1.0000,9911,true
flooding_ack,crash_temporary,31,16,127,5,31,31,31,1.0000,31,1.0000,9558,true
flooding_ack,crash_temporary,31,16,144,6,31,31,31,1.0000,31,1.0000,9049,true
flooding_ack,crash_temporary,31,16,161,7,31,31,31,1.0000,31,1.0000,9484,true
flooding_ack,crash_temporary,31,16,178,8,31,31,31,1.0000,31,1.0000,9051,true
flooding_ack,crash_temporary,31,16,195,9,31,31,31,1.0000,31,1.0000,9729,true
bracha,crash_temporary,31,16,42,0,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,59,1,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,76,2,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,93,3,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,110,4,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,127,5,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,144,6,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,161,7,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,178,8,0,0,31,0.0000,0,1.0000,543,true
bracha,crash_temporary,31,16,195,9,0,0,31,0.0000,0,1.0000,543,true
flooding_naive,crash_temporary,31,17,42,0,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,59,1,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,76,2,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,93,3,14,14,31,0.4516,14,1.0000,472,true
flooding_naive,crash_temporary,31,17,110,4,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,127,5,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,144,6,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,161,7,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,178,8,31,31,31,1.0000,31,1.0000,965,true
flooding_naive,crash_temporary,31,17,195,9,31,31,31,1.0000,31,1.0000,965,true
flooding_ack,crash_temporary,31,17,42,0,31,31,31,1.0000,31,1.0000,9958,true
flooding_ack,crash_temporary,31,17,59,1,31,31,31,1.0000,31,1.0000,9226,true
flooding_ack,crash_temporary,31,17,76,2,31,31,31,1.0000,31,1.0000,9443,true
flooding_ack,crash_temporary,31,17,93,3,31,31,31,1.0000,31,1.0000,9573,true
flooding_ack,crash_temporary,31,17,110,4,31,31,31,1.0000,31,1.0000,10274,true
flooding_ack,crash_temporary,31,17,127,5,31,31,31,1.0000,31,1.0000,10047,true
flooding_ack,crash_temporary,31,17,144,6,31,31,31,1.0000,31,1.0000,8695,true
flooding_ack,crash_temporary,31,17,161,7,31,31,31,1.0000,31,1.0000,10052,true
flooding_ack,crash_temporary,31,17,178,8,31,31,31,1.0000,31,1.0000,9535,true
flooding_ack,crash_temporary,31,17,195,9,31,31,31,1.0000,31,1.0000,9630,true
bracha,crash_temporary,31,17,42,0,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,59,1,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,76,2,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,93,3,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,110,4,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,127,5,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,144,6,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,161,7,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,178,8,0,0,31,0.0000,0,1.0000,515,true
bracha,crash_temporary,31,17,195,9,0,0,31,0.0000,0,1.0000,515,true
flooding_naive,crash_temporary,31,18,42,0,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,59,1,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,76,2,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,93,3,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,110,4,13,13,31,0.4194,13,1.0000,445,true
flooding_naive,crash_temporary,31,18,127,5,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,144,6,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,161,7,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,178,8,31,31,31,1.0000,31,1.0000,967,true
flooding_naive,crash_temporary,31,18,195,9,31,31,31,1.0000,31,1.0000,967,true
flooding_ack,crash_temporary,31,18,42,0,31,31,31,1.0000,31,1.0000,10405,true
flooding_ack,crash_temporary,31,18,59,1,31,31,31,1.0000,31,1.0000,9801,true
flooding_ack,crash_temporary,31,18,76,2,31,31,31,1.0000,31,1.0000,9725,true
flooding_ack,crash_temporary,31,18,93,3,31,31,31,1.0000,31,1.0000,9524,true
flooding_ack,crash_temporary,31,18,110,4,31,31,31,1.0000,31,1.0000,10464,true
flooding_ack,crash_temporary,31,18,127,5,31,31,31,1.0000,31,1.0000,10139,true
flooding_ack,crash_temporary,31,18,144,6,31,31,31,1.0000,31,1.0000,9150,true
flooding_ack,crash_temporary,31,18,161,7,31,31,31,1.0000,31,1.0000,9671,true
flooding_ack,crash_temporary,31,18,178,8,31,31,31,1.0000,31,1.0000,9499,true
flooding_ack,crash_temporary,31,18,195,9,31,31,31,1.0000,31,1.0000,9499,true
bracha,crash_temporary,31,18,42,0,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,59,1,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,76,2,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,93,3,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,110,4,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,127,5,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,144,6,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,161,7,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,178,8,0,0,31,0.0000,0,1.0000,487,true
bracha,crash_temporary,31,18,195,9,0,0,31,0.0000,0,1.0000,487,true
flooding_naive,crash_temporary,31,19,42,0,31,31,31,1.0000,31,1.0000,969,true
flooding_naive,crash_temporary,31,19,59,1,31,31,31,1.0000,31,1.0000,969,true
flooding_naive,crash_temporary,31,19,76,2,31,31,31,1.0000,31,1.0000,969,true
flooding_naive,crash_temporary,31,19,93,3,12,12,31,0.3871,12,1.0000,418,true
flooding_naive,crash_temporary,31,19,110,4,31,31,31,1.0000,31,1.0000,969,true
flooding_naive,crash_temporary,31,19,127,5,12,12,31,0.3871,12,1.0000,418,true
flooding_naive,crash_temporary,31,19,144,6,31,31,31,1.0000,31,1.0000,969,true
flooding_naive,crash_temporary,31,19,161,7,31,31,31,1.0000,31,1.0000,969,true
flooding_naive,crash_temporary,31,19,178,8,31,31,31,1.0000,31,1.0000,969,true
flooding_naive,crash_temporary,31,19,195,9,31,31,31,1.0000,31,1.0000,969,true
flooding_ack,crash_temporary,31,19,42,0,31,31,31,1.0000,31,1.0000,9872,true
flooding_ack,crash_temporary,31,19,59,1,31,31,31,1.0000,31,1.0000,9549,true
flooding_ack,crash_temporary,31,19,76,2,31,31,31,1.0000,31,1.0000,9857,true
flooding_ack,crash_temporary,31,19,93,3,31,31,31,1.0000,31,1.0000,10254,true
flooding_ack,crash_temporary,31,19,110,4,31,31,31,1.0000,31,1.0000,10398,true
flooding_ack,crash_temporary,31,19,127,5,31,31,31,1.0000,31,1.0000,10136,true
flooding_ack,crash_temporary,31,19,144,6,31,31,31,1.0000,31,1.0000,9220,true
flooding_ack,crash_temporary,31,19,161,7,31,31,31,1.0000,31,1.0000,9930,true
flooding_ack,crash_temporary,31,19,178,8,31,31,31,1.0000,31,1.0000,9802,true
flooding_ack,crash_temporary,31,19,195,9,31,31,31,1.0000,31,1.0000,10221,true
bracha,crash_temporary,31,19,42,0,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,59,1,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,76,2,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,93,3,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,110,4,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,127,5,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,144,6,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,161,7,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,178,8,0,0,31,0.0000,0,1.0000,459,true
bracha,crash_temporary,31,19,195,9,0,0,31,0.0000,0,1.0000,459,true
flooding_naive,crash_temporary,31,20,42,0,31,31,31,1.0000,31,1.0000,971,true
flooding_naive,crash_temporary,31,20,59,1,31,31,31,1.0000,31,1.0000,971,true
flooding_naive,crash_temporary,31,20,76,2,31,31,31,1.0000,31,1.0000,971,true
flooding_naive,crash_temporary,31,20,93,3,31,31,31,1.0000,31,1.0000,971,true
flooding_naive,crash_temporary,31,20,110,4,31,31,31,1.0000,31,1.0000,971,true
flooding_naive,crash_temporary,31,20,127,5,11,11,31,0.3548,11,1.0000,391,true
flooding_naive,crash_temporary,31,20,144,6,31,31,31,1.0000,31,1.0000,971,true
